Date,RELIANCE_BO,TCS_BO,HDFCBANK_BO,HINDUNILVR_BO,INFY_BO,KOTAKBANK_BO,ICICIBANK_BO,LT_BO,AXISBANK_BO,SBIN_BO,GOOGL,AAPL,AMZN,MSFT,NVDA,ADBE,NFLX,TSLA,ORCL,CSCO,Sensex
2019-01-16,0.005926871787542698,-0.022186824514525805,-0.0045163503381807635,-0.0010451839468573754,-0.001274822116235863,-0.011070301330167509,-0.009249471607965853,-0.019649396942339248,-0.007876969242310627,-0.0009947556514435796,0.030235984743951505,0.018699657141812764,0.031997550365925775,0.026826650499386373,-0.005205543718553529,0.02395969883677851,0.012585794678680706,0.029194050643354563,0.023383201639090245,0.01823210402598896,0.011329159980721704
2019-01-17,0.028553300756167577,0.031099170590960235,0.0071258907363420665,0.007380554012738294,0.03389593708920735,0.004626459483788148,-0.006401690945738059,0.0014157100429370573,-0.0015122873345935206,0.005642257802543904,-0.0018440036598695864,0.007316403865892163,-0.0025055935546015595,-0.0024700943468913827,-0.022918504907534776,-0.014244668036783814,-0.012711864406779627,0.004147645319441562,-0.01173329534864509,-0.005666364597740947,0.0019449448367843125
2019-01-18,0.005552171586522547,0.0005615384665600409,0.0004716981132075748,-0.0008421289249492814,0.010219495482896024,-0.005879712287296668,0.00939597315436247,0.0007440476190476719,0.01264668774848543,0.0009900587226692181,0.018933974488838157,0.02140079842456455,0.019047600882393878,0.023428562709263412,0.04216664261630698,0.030483454447943537,0.0070672424054452065,-0.06704029124404376,0.019370971416148963,0.013904732737711756,-0.0005494078038442707
2019-01-21,0.00762484765282645,0.0085515766969535,0.0023573785950024018,-0.012754931614695986,-0.006110394358626148,0.011001676308393549,-0.004787201577044375,0.004460966542750855,0.010619259468072073,-0.01730959515759567,-0.011356792613831712,-0.0069206116691468145,-0.018107423481226848,-0.006607101158771944,0.01287979601480882,-0.009375599490974884,-0.048526824766397025,-0.05628482609054575,-0.002043287227771029,0.008992840152776571,0.00041228236403134666
2019-01-22,0.038444877028249724,0.007101231803954722,0.010818438381937856,0.003386426392643749,0.0014345075147996766,0.015382138421867086,-0.005879241409041169,-0.05625462620281274,-0.020423246327751277,-0.009729891009083946,-0.008339429539860443,-0.014449266112845915,-0.01487209940052292,-0.005901613615156509,-0.030248580764127064,-0.0008974879301630878,-0.01982744888768362,-0.04041727647917526,0.0071662259014662055,0.005793188844594788,0.002788645514780086
2019-01-23,0.03358738149420648,0.0039991451738066175,0.011167985109353129,-0.010465385679049422,0.010436595380712843,0.03223207091055591,-0.007795682517431124,0.031568627450980324,-0.0037770054506540696,-0.00948666051455438,-0.004002333056360663,-0.0002594439683185623,-0.009015769441917176,0.00697321753314184,0.011258257935378824,0.002898989197916535,-0.023305388869716337,-0.032376020382612225,0.0014230473018597145,0.010855154742850148,-0.0017123600736492772
2019-01-24,-0.00048620387839348744,-0.004192872117400381,-0.016981087134721573,0.0045858412152479655,0.003510396948942729,0.010928961748633892,0.0016255922340662199,-0.007793195210036075,0.0009098810490197895,-0.007867344835055246,0.010826662813828714,0.00888972235261587,0.017933473399513344,0.0035560289280134327,0.017943716751302796,-0.0025648955156230002,0.025327495204618744,0.04013700723853053,0.00690215518012427,0.010738502132359606,-0.007958979380250586
2019-01-25,-0.006769884401375936,-0.0094736842105263,-0.011282288541952123,0.0077032810271040475,-0.01849983181971071,-0.018532818532818518,-0.012713043148073533,0.0015325670498085309,0.002121249112216006,-0.015686909100014912,-0.003801693885586488,0.001993809924827783,-0.016109006119865876,-0.009138341542900386,-0.12152598490063138,-0.01628640109269852,0.018191807508278535,-0.005027369180526375,-0.0030241474958894177,-0.008456188176075963,0.001447816599450924
2019-01-28,0.020448084371552877,0.011902244640840776,-0.0038352735114820513,-8.495153684173751e-05,-0.0010966248018763336,-0.003068469247885508,-0.010273972602739767,-0.0007651109410864443,0.006652499571351278,0.01050788091068311,-0.008283940260499834,0.002952735950263019,-0.007495754278145639,-0.0129870586774814,-0.002929396897353498,0.0033609857203058535,0.003495616574499927,0.008057182563768306,-0.001213374567548775,0.0017494387022856106,-0.006197178083058974
2019-01-29,0.0023198339898400366,0.014335185049271448,-0.0023289617240304095,-0.0010476402930682527,0.0057637054160470935,-0.0011443068422477554,-0.019515537143166117,-0.003828483920367498,0.0033043139792237053,-0.007279050618771654,-0.003404094469161456,0.04479999999999995,-0.005069644235344617,-0.002478971335284186,-0.010870332676359173,-0.006823513970238393,-0.009289293960595968,0.01754325277955804,0.009516121208975603,0.002837748297771281,-0.012856209432429266
2019-01-30,-0.018355945730247458,0.012579618699779527,-0.007146260123868542,-0.009070294784580546,-0.006412896780551791,-0.003278966802836125,-0.026397531850028577,0.000768639508070823,-0.01294913834440492,-0.015363107507867846,0.03237542660230841,0.017519146158355703,0.04303758767104915,-0.0078378863821148,0.019232170291124895,0.011825434271255153,0.020826424269815957,0.001830597546690571,0.007621361080295319,0.01697872479997553,0.00455708381101827
2019-01-31,-0.012195121951219523,0.013880380579786467,-0.0038387715930902067,0.003432494279176135,-0.0011673120115961444,-0.005152596115735264,0.01783382278566137,-0.014592933947772613,0.04330029557179205,-0.004255362436280996,0.009035794992465318,0.00511712780923701,-0.031881165236588016,-0.00019271938220410956,0.05274665439975301,0.01983542108731995,-0.007359868269857794,0.014684365974055424,0.005573223924012716,0.0139126218792478,-0.001093246309187279
2019-02-01,-0.011522633744855959,0.002445591874659314,-0.017822736030828512,-0.004047876616840029,0.0008936886449180115,-0.024701195219123506,0.06182339660122871,0.014302397183115767,0.01569993808645087,0.032407430552400696,-0.0029225539849241366,0.002695237962067054,-0.009689528408377779,-0.008768510728643042,0.006020727454584929,0.002985998759199582,0.016074540439729113,0.02475278456063057,-0.002771167624305182,-0.0031665128681410692,0.0150413035461463
2019-02-04,0.02747710241465451,0.008551307847082468,0.02108876900441392,0.01150608237736983,0.035439543671660356,0.02798202614379086,-0.023343203439978755,0.010489126422672301,0.03191639817284142,0.021214191189946607,0.009490500091088316,0.032554786625786925,0.012532326209399924,0.031009961376886608,0.02951096298423561,0.03290952991682827,0.030939888834423668,-0.0015656188742314558,0.015680767845994703,0.00423542869699256,0.0023407586649917267
2019-02-05,0.009359845079517815,0.012468827930174564,0.008165225744476423,0.018053211326577445,0.0015919504198251833,-0.00019868865487782106,-0.03406591729803399,0.0076045627376426506,-0.010540881533893875,-0.0427292498499634,0.017386264185360156,0.010355161864008311,0.01667942921465615,0.008862931011165864,0.010891284138302648,-0.006543556670885686,0.010758741963863061,0.02272072857801133,0.0003908629759499238,-0.006326428693474995,0.002932897292389658
2019-02-06,0.037292721569540666,0.009359605911330116,0.004764173415912287,0.002279157001664256,-0.005298013245033095,0.013513513513513598,0.009527889776342446,-0.013207547169811318,0.012685712760385437,0.002293556494294746,-0.03258592570011942,-0.01288290912471246,-0.027382894100303146,-0.016915865033586552,-0.0010574949462633931,-0.014623993426025828,-0.025490213175113796,-0.019681428192879435,-0.007813981674399395,0.0014855623177199018,0.0051747206784180655
2019-02-07,0.004643962848297267,0.0014641288433381305,0.005215742057847361,0.016638935108153063,0.004327563249001409,0.008627450980392082,-0.005493765713392551,0.00038240917782017547,0.009481591072316942,0.004752706078268165,-0.015236281558435483,-0.019779515800724345,-0.023999962439903877,-0.007605314508890015,-0.04247997063140063,0.00023872024094484523,-0.02845643595909364,-0.020651142505147435,-0.013782255371557861,-0.016740773973723755,0.009607809294083003
2019-02-08,0.009976849901290441,0.013352778919956121,0.0033018867924528017,-0.0016366612111292644,0.009081837038034557,-0.005404316618876415,0.016997167138810276,0.005351681957186605,-0.00212530895230012,0.015416937598394798,0.008101353993164473,0.012190055575074021,0.009445151582498035,0.017338802272023557,0.011609374596347477,0.02983418305023422,0.035502958579881616,0.015546013114287938,0.01736871489787406,0.020258590426655898,-0.004241037580601681
2019-02-11,-0.018269157529977265,-0.0006732242038542946,-0.00611189468735307,0.006010928961748707,0.003810306802112251,0.003791857551141975,-0.016434523388535904,-0.011901159250237603,-0.0028855727735314085,-0.014837777688385012,0.006577557642624354,-0.005553913658538412,0.0018862614195729321,-0.0005649487788874641,0.010998023205575747,0.004866851468790179,-0.005457153320312491,0.0147625484002738,0.009811617130745853,-0.0014786585255300855,-0.008400200424093951
2019-02-12,-0.007770007770007803,-0.007699711260827691,0.004257332071901709,-0.012493210211841355,-0.005235602094240788,0.012539898185051523,0.005380894544440684,-0.030284354735292007,-0.0066148262476817266,0.0017513134851139256,0.01982883116116163,0.007583734508203266,0.026808000095890572,0.01281327132251886,0.029459463583456413,0.01145497234766002,0.02645865021107352,-0.012175815199270468,-0.004080821768533971,0.012481492423827234,-0.0046839869985836335
2019-02-14,-0.018794048551292075,0.0038797284190106307,0.007536504945831357,-0.007150715071507108,0.003947368421052699,0.003038423978365401,-0.014507025060519374,-0.011150832403273858,-0.02788371542858048,-0.020104895104895104,-0.007095961735055667,-0.009802162796919367,-0.013661202438923437,-0.01106979015261611,0.0031504051300617064,-0.014175544092697945,-0.015533131773249886,-0.028717855054452124,-0.00019508920064781332,0.020685287320188595,-0.008603232098052471
2019-02-15,-0.01017557861133278,-0.0028985507246376274,0.0004675081813931836,-0.005817174515235446,-0.013106159895150737,-0.004486349787183208,-0.026154048125918927,-0.01922224175164411,0.004709222679941227,-0.041926851025869794,0.012711113823784759,0.009074263303337604,0.0020683197381856644,0.015050382280685781,0.06614761091724253,0.0036237566057204518,0.019104481082311553,0.0036917552685100663,-0.0021467721847828747,-0.00040934787494395497,-0.0005423285141846756
2019-02-18,-0.012295908083047813,-0.009205426356589164,-0.014018691588784993,-0.0013931457230426103,-0.015604249667994674,-0.006278425828013523,0.010713219153823728,0.01882160392798693,-0.00632059127077178,0.0,-0.019889395543423616,-0.00899266152486311,-0.016500125652127995,-0.0011120632240713135,-0.037066544334157236,-0.005223881734243374,-0.007448359468413379,0.006765168542915312,0.006845266317417664,0.007577286873035716,-0.0038588724171517708
2019-02-19,0.01657146843112245,-0.004889975550122272,-0.0032938157212677455,-0.009486607142857095,-0.0003372681281619272,-0.005620373095416298,-0.008131314827696468,-0.0014056224899597902,-0.018010257326530943,-0.020297997046671346,0.010961446906618821,0.008720733421655913,0.018113640136961262,0.0006494080548258285,0.005799526103313246,-0.0032821301546723802,0.025435690334573158,-0.007013221032700967,0.010101019082897178,0.010162601468425736,-0.009493762400674122
2019-02-20,-0.02095888270526547,-0.031081081081081097,-0.005729796509046259,-0.012394366197183149,-0.002833975149713175,-0.003703126359099307,-0.003659786399283105,0.0014076010456465227,0.011572070170351223,-0.009693928573666022,-0.008946939726648173,0.0035632957629072592,-0.006226990120542508,-0.008900417940295502,0.007856990095226779,-0.0032155002291212043,-0.013210928446171444,-0.008541150899806338,-0.007115364074707031,-0.0032193127757740303,0.001762764734899891
2019-02-21,0.005659469070212975,-0.02931408587707618,-0.0028694404591105283,-0.00741585852823734,-0.01204496429827584,0.0031691764019483593,0.011313565211932719,0.012489999058735046,0.005180193571771685,0.017274472168905985,-0.008115957960656672,-0.0012805658719158286,0.0022533289612540752,0.02946680524711054,-0.0075443038266119755,0.0012048098457089207,0.0008610325796316598,-0.024253618154627565,0.014720091144885705,0.0032297102231575447,0.008319631028025354
2019-02-22,0.008074402260167535,0.00525094651611524,0.010551558752997625,0.0,0.012328767123287676,0.007800312012480548,0.005375580811638914,0.017016342343420643,0.004938819364855185,0.01867929134728774,0.011020992694426912,0.015036728077407746,0.011056348022560725,0.015538382890079916,0.029773197327189083,0.01510040320497974,0.01851033328390206,0.011613232539007479,0.006871552100508271,0.012877251103096121,0.0035927241314681613
2019-02-25,0.0042475728155340065,-0.0020790020790020236,0.006169909824394804,0.012614914466594795,-0.006901184825355178,-0.03095975232198145,0.017196567072344626,0.00019500780031211917,-0.008119675508591495,-0.007223604811455786,-0.006738426890710247,-0.0025838133829810817,-0.00942457601539104,-0.004473872498593212,-0.024975379057386782,-0.013384321223709361,-0.010980623612610652,-0.019099736677554158,-0.005497647687722207,0.003376999770163369,0.0028332239730435305
2019-02-26,-0.004390695808157097,0.003723971048990915,-0.01016511737175707,0.007406594505959374,0.0014988084880032115,-0.0066294319713458005,0.004261968881869693,0.0009358168624489238,0.009694097541772528,0.011194029850746245,-0.0003230119667786413,-0.002878360374618971,0.001352943776491422,0.0038648238083731634,-0.0124920866090793,0.006860422533611965,0.0014325555070069385,0.03271515510980261,0.0011437547529193903,0.013858657418347908,-0.0035096012126326626
2019-02-27,-0.017316736986987102,0.02586720024617395,0.009268722926183415,-0.0028169014084507005,0.01789118967899661,-0.01266382617862094,-0.003819510699931361,-0.012037829100985387,-0.011450093069824918,-0.011070110701106972,0.004479318362869966,0.006408409256546177,0.0043422764197165176,0.003133659830518054,-0.009711246045042254,0.010124359987843334,-0.0028335592277768384,0.056796299119376004,-0.006092911120241906,0.0066393313545476396,0.009828069060215938
2019-02-28,0.010704874620100835,0.030349013657056112,-0.001841400691049766,0.01016949152542379,-0.004210418113037573,0.011441874169803468,-0.00440221040521982,0.0007886435331230235,0.02964025264163661,-0.002611985847131515,0.010723833171393249,-0.00022951206540200442,0.012157203277777473,0.0075865625417297355,0.008193575951360943,0.012766791849992076,-0.0005793347156204387,-0.03756424787087376,0.005747111737085309,0.00872940387195853,-0.001424475216132648
2019-03-01,0.002933009218128335,0.013745704467353903,-0.010501396013185893,-0.026006711409395922,-0.013221443739513394,-0.021739130434782594,-0.0065610836487237645,0.01678490845399927,0.007546149522491108,0.0007482686725228671,0.02083114800533159,0.008090450263859461,0.01804691778232992,0.0011515391453700285,0.011070555322458153,0.003574834269167493,-0.007011562072681499,-0.028735317730223087,0.0032380603608630487,-0.006730739886944059,-0.002121336340334845
2019-03-05,0.0032493907392363575,-0.03631961259079908,-0.003728869225571918,-0.0009474731059790908,0.0036046565883178783,0.007983498906892983,0.010193791221733584,0.00751759343160896,-0.009778069060982997,0.009345794392523255,0.001247204049890982,0.0014229608772609037,0.01065280812430447,-0.006812923959803041,-0.011708899389339611,-0.02887143552529714,-0.022962331084162124,-0.05407220253954648,-0.0119612165429962,-0.010261424556368803,0.002047397817898311
2019-03-06,-0.006720687310222684,0.0060301507537687815,0.004798464491362786,-0.0025002015386255128,0.005692616259855177,0.0017964181676355384,0.009096112331062445,0.006923076923077032,-0.013096206262662613,0.007037014431423572,0.013633253020095104,-0.007218394082288859,-0.004098758356851695,-0.0033852761997145153,6.410352876273784e-05,-0.006177629743303603,0.006088928186612774,-0.01957447050275074,0.005188325384581471,0.004890453936298389,0.014726388836707072
2019-03-07,0.010434539282321742,-0.005994005994006013,0.006446991404011504,0.0008643042350906516,-0.009433962264150941,0.014752608383540977,0.025774630694322287,-0.0015278838808250317,0.04172583796871954,0.01618239792296383,-0.009609471450096052,-0.004580082785505035,-0.016863509427012424,-0.004201315894912683,-0.03240264754054634,-0.0063325161720049206,0.01855202897443764,0.00853588220465995,-0.0021028600165116096,0.003503996669621534,0.004816445377390455
2019-03-08,0.018717185293969374,0.005276381909547823,0.0011862396204034287,-0.011514104778353462,0.0,0.00212853366591359,0.021557067788245288,0.006885998469778221,-0.016348773841961872,0.012305553978562367,-0.022921185628259066,-0.02041748371003349,-0.03799995534111156,-0.020107700476549528,-0.03600266195674018,-0.0167337792071095,-0.0400100053187149,-0.006921492394341033,0.002873519329297247,-0.016100834697214017,-0.0035295867239090173
2019-03-11,0.001861168723471529,0.014246438390402405,0.004715616669135114,-0.002941204908634254,-0.015986394557823136,0.0010820146351309123,-0.004301091676117252,0.026747683261303168,0.01274239917871367,0.00822305217229058,0.01596258548669649,0.030354614529247703,0.013784194124071059,0.016764328877494794,0.04071119405940138,0.01785355336714156,0.018076644974692746,0.023870546331296705,-0.007831897982094271,0.008280720797259722,0.00270865096301387
2019-03-12,0.004545274714883085,-0.003105001886705261,0.004056745609251733,-0.00581205727717915,-0.014172139647424808,-0.0016012810248198228,0.0010798971465324492,-0.007548809606623186,0.0005469958591755031,0.0046098857906693436,0.026302139661104063,0.025699437948969894,0.0263694831724679,0.016487988704179113,0.07038721833043726,0.022970504422861415,0.02093748612837354,0.010475449310385576,0.014054670033451844,0.017012102899259363,0.014689970355731274
2019-03-13,0.03643368348978915,-0.0023236027514372815,0.007728242603894486,0.011750881316098694,-0.004347791845634608,0.00878103542251396,0.020765945147038112,0.00820283370618946,0.010593220692487026,0.02012005807496453,0.019986457712163785,0.012499999999999956,0.00838831160258624,0.011611394807101938,0.01090844528770396,0.013900614267393863,-0.009906218123282406,-0.009040449287170738,0.0074046557414853,0.0076908582731736175,0.008445163692378133
2019-03-14,0.013210860782471467,-0.005896939749287733,0.012587412587412583,0.012456417637558115,0.00014083051486024623,0.007989227885229155,0.014531043593130732,0.02858729616424749,0.010346959716878157,-0.00865051903114189,-0.005730033076546515,0.009053464452589033,0.004872204697331517,0.0035924268113229907,0.03023841218544976,-0.0009039180202448094,0.01318119916131355,0.030116323411089496,-0.0015077615715056725,0.004197695503599386,0.004970758393516794
2019-03-15,0.01161483701760968,0.0014456031351157694,0.02900552486187835,0.005334279209950221,0.005633802816901401,-0.00031547666724174306,0.02083333333333326,-0.00859315646093095,-0.004082982319904671,0.026701549376908718,-0.0008506728421947551,0.005165917556071431,0.006977341347205401,0.0069844195562149824,-0.01000060587295859,-0.02725631727419575,0.001442410578840203,-0.030569360652146882,-0.02982253737276508,0.005890130197651722,-0.0004964103338458425
2019-03-18,-0.0037037037037036535,-0.007964161274265802,-0.004474272930648726,-0.006418485237484006,-0.0016106784510678818,0.007415607916620104,-0.009948964021643802,0.00043526342025312914,-0.0006720881669410872,-0.007139235584191939,-0.006936571457174856,0.005139285457800735,0.005695837952559124,0.007196131935215178,0.02259413455077741,-0.0035655289388319966,0.004016431918334451,-0.026489412620934516,0.028599170474066016,0.006233506603987804,0.008526086160097313
2019-03-19,-0.014795557185176555,0.0260913196186654,0.015977550035112253,-0.02239448751076656,0.014869940357900457,0.0499999808817051,0.01932491595477992,0.013086294583363411,-0.006456369243601601,0.021742874059002215,0.0017062873292437164,0.013724451075748823,0.023827836460210472,0.01652748729627307,0.009819924350014109,0.009023404209861585,0.01084225635927405,-0.03079715046254783,0.017590321996676206,0.009761600399759152,0.002305259020554784
2019-03-20,0.02558299376548745,-0.009290953545232239,0.0010837854145919756,0.0013509831589573196,-0.014444691451661384,0.006078252274644758,0.004802815639965319,-0.01674600123297698,0.020916470129586306,0.005529470275581705,0.008122733050825781,-0.011255695817771416,0.00936980907173579,-0.005927656617409682,0.023848173807470063,0.004278672090654689,-0.020442113425610642,0.00818701829193813,0.0016728653134607807,-0.011712233823988893,0.004612906236225012
2019-03-22,0.01471670345842524,-0.000493583415597243,0.0030932390631903672,-0.0013491604658892875,0.01851334110383074,-0.000741289844329085,0.0012578616352201255,-0.006659560150605093,0.009282588816636572,0.009498437658601366,0.015481942898293521,0.02035122500065345,0.014870581687332685,-0.0021296533035167764,-0.008763020177349756,-0.0059108332479245185,0.04204395582157372,0.010790073654179277,-0.023380930335939687,-0.0015048535851588385,-0.00035915247117013216
2019-03-25,-0.0036258158085569203,-0.004691358024691339,0.015066057784967057,-0.007342143906020504,0.023616032898133632,0.0029673590504450953,-0.01005025125628145,0.007876611675996292,0.002759212571879388,0.0037966124782340405,0.00725411587074154,0.027997010555802282,0.00774381857921802,0.020146838165000958,0.042833482167372816,0.017258691971826723,0.0052139363824366125,-7.32573052644181e-05,0.01881052334557709,0.01563673676951205,-0.01329527604429448
2019-03-26,-0.03195052723003089,-0.004217315802530375,-0.014950938244033152,-0.00887573964497046,-0.003161331355510111,-0.01667903019831729,-0.012944177927704636,0.009050889266065898,-0.012251096005692186,-0.030093715717281033,-0.023835299699511703,-0.01960684909827548,-0.028936461119451473,-0.024602530890428742,-0.038175431346213484,-0.016168860765505055,-0.04508581368976561,-0.047215588113477924,-0.01976869786850055,-0.02244479851414316,-0.0017945614871902604
2019-03-27,-7.516396344076082e-05,-0.01096163428001995,0.005352969421191789,0.00417910447761205,-0.006747638326585648,-0.007296213868995038,-0.01195678572759784,-0.00684438040345825,-0.005637726520713371,-0.0028823537507904895,0.004693353434833458,0.0007832967446934624,0.020030811157052186,0.017673346183391336,0.020641447004514646,0.02252998159950459,0.02470750729021587,0.018212679627766182,0.013888879816644772,0.009297872043184219,0.01373602198793722
2019-03-28,0.03533834586466167,0.0,0.012840198992966734,0.004399538890643484,-0.010869565217391353,0.02004163756156463,0.02797657774886142,-0.001595902192147225,0.016542188924659307,0.03723860792927769,-0.011010677822775983,-0.015183155621971145,-0.004947064427746506,-0.00623845452731131,-0.00885849656258586,0.0018110205939834145,-0.01867506240893335,0.01629865599867064,-0.00018769255129713613,0.002068069433946773,-0.005879555783457335
2019-04-01,-0.019607843137254943,-0.0035264483627204246,-0.004759432430077037,-0.0026636675357931683,0.0027472527472527375,-0.009062510484608821,-0.005569651157041,-0.006030697183504574,0.00019688243315285625,0.016393442622950838,-0.013776077861915814,0.0010595864807532163,-0.007919795246070227,-0.0037325655095310495,-0.0019673460187423775,-0.0076450826220361146,-0.01803326804882266,0.031292935301816316,-0.00525523246456383,-0.002063801349458272,0.01758164265479767
2019-04-02,0.013740776909722197,0.016177957532861553,0.010781692615674743,0.01489701182399017,0.01767126632063354,0.0119190587811564,0.023421620399540766,0.01388888888888884,0.02335496585026453,0.03870967741935494,0.003981239283637805,0.0046573426675076135,0.009367258535266654,0.005364417918266806,0.013460993233279428,0.00747628546756407,0.007531985391094009,0.0055563676032601705,0.008867947560436296,0.009588308881331331,0.003973323097671733
2019-04-03,0.020459609806726453,0.014925373134328401,-0.004236601142473151,-0.011111111111111072,0.019652678834480852,-0.0014075297279050325,-0.007462686567164201,0.019466474405191114,-0.011475110028789315,0.004658385093167627,0.006236337466476893,0.009534834015355598,0.007573110580652687,0.007453182482362264,0.018450550296678747,0.01649905775670346,0.005151742409632565,0.014065310368636785,0.007667848102710817,0.01452511672653789,0.0020279126499973543
2019-04-04,-0.0015037754343371068,0.02441178864123783,-0.008703497913181035,-0.003548196333530429,0.001980198019801982,-0.007381269415337566,-0.0025062656641604564,-0.001485131248894933,0.00103759765625,0.02102005500144899,0.010534377569011655,-0.002869980450373122,0.006060759666636217,0.000924763456693789,-5.4537308389668304e-05,0.011265549290948362,0.020194986072423315,0.020097618159427233,0.009836651239610195,0.009544795560442854,-0.006399462359283126
2019-04-05,-0.01107960250483786,-0.004689467221335564,0.0,-0.0071216617210682065,-0.009288521466361943,-0.003064233404304173,-0.01180907589706326,-0.014802765105649707,-0.008810557010261122,-0.028913073405726686,0.010541222604064648,0.011303593612980167,0.00866910372078622,0.006719326962560057,0.009549795361528002,0.003004788605757591,0.008218456697952181,-0.0033991891287075138,-0.004594743626191944,0.008363619717684623,-0.0018695909437527192
2019-04-08,-0.013705601460523908,-0.02418271578275244,0.0,-0.0019127024338763121,-0.0025932737221557867,-0.006521947217159152,-0.003559608288677074,-0.010567901633267485,0.001045735677083437,0.008885443814546035,-0.001162685282717013,0.007968917392666475,-0.0033228663322303342,0.002002318225825306,0.016216216216216273,-0.009973989090559243,0.002193569672242379,-0.08850759397850883,-0.005539129208008697,-0.0016227939789686951,0.0056665191552547345
2019-04-09,-0.004043820379917684,0.014928338945187969,0.008714596949890963,0.0007186196770787578,0.016399983723958345,0.00973403087271274,0.0002551827126131556,-0.000871956113936978,-0.001109918515913133,-0.014833183621793311,0.0066128054963841,0.008522017143205884,0.0045862271380072706,-0.005911732668553271,0.010638297872340496,-0.005683107544783295,-0.0028913646149155703,0.03043265802675399,-0.0022279786580935435,-0.002167219328148895,-0.007885940506559108
