Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1449.0,1449.0,1427.0,1441.75,1423.52099609375,64739
2019-01-02,1442.800048828125,1444.0,1417.550048828125,1426.4000244140625,1408.3651123046875,94173
2019-01-03,1426.5,1428.199951171875,1390.25,1393.949951171875,1376.3253173828125,165955
2019-01-04,1401.0,1407.0,1373.8499755859375,1389.300048828125,1371.734130859375,170370
2019-01-07,1400.0,1408.1500244140625,1380.550048828125,1383.949951171875,1366.45166015625,128209
2019-01-08,1384.25,1394.5999755859375,1371.0999755859375,1381.9000244140625,1364.427734375,362423
2019-01-09,1393.300048828125,1393.300048828125,1372.699951171875,1385.199951171875,1367.6859130859375,108794
2019-01-10,1390.199951171875,1399.0,1383.5999755859375,1390.25,1372.672119140625,98132
2019-01-11,1390.949951171875,1392.449951171875,1361.800048828125,1370.199951171875,1352.8756103515625,188315
2019-01-14,1369.0,1369.0,1331.0,1334.0,1317.13330078125,180336
2019-01-15,1342.0999755859375,1348.0,1330.0999755859375,1341.050048828125,1324.09423828125,154188
2019-01-16,1344.0,1360.4000244140625,1337.25,1342.550048828125,1325.5751953125,129634
2019-01-17,1345.0,1351.0,1336.800048828125,1346.1500244140625,1329.1297607421875,88219
2019-01-18,1351.0,1352.0,1313.0,1318.25,1301.5823974609375,184339
2019-01-21,1275.0,1336.449951171875,1275.0,1314.199951171875,1297.5836181640625,405947
2019-01-22,1315.25,1321.0,1296.199951171875,1300.800048828125,1284.3531494140625,184502
2019-01-23,1305.0,1306.25,1294.75,1301.0,1284.550537109375,116250
2019-01-24,1307.0,1307.0,1287.3499755859375,1296.5999755859375,1280.2061767578125,144882
2019-01-25,1306.0,1314.199951171875,1280.0,1285.550048828125,1269.2958984375,227556
2019-01-28,1301.0,1337.449951171875,1292.449951171875,1300.550048828125,1284.1063232421875,374277
2019-01-29,1302.0,1307.199951171875,1268.0,1278.0999755859375,1261.9400634765625,205848
2019-01-30,1283.0,1309.0,1281.0,1295.300048828125,1278.9227294921875,195791
2019-01-31,1301.3499755859375,1318.9000244140625,1296.9000244140625,1313.4000244140625,1296.7938232421875,189451
2019-02-01,1315.0,1334.5,1313.0,1324.5999755859375,1307.8521728515625,203157
2019-02-04,1325.0,1326.050048828125,1302.0,1307.25,1290.7215576171875,120594
2019-02-05,1307.5,1322.0999755859375,1300.0,1305.199951171875,1288.6973876953125,112868
2019-02-06,1308.0,1320.0,1293.050048828125,1311.6500244140625,1295.06591796875,154763
2019-02-07,1315.0,1320.0,1293.5,1300.1500244140625,1283.7113037109375,118417
