Date,RELIANCE.NS,TCS.NS,HINDUNILVR.NS,INFY.NS,KOTAKBANK.NS,ICICIBANK.NS,LT.NS,SBIN.NS,ITC.NS,ONGC.NS,NKE,BIDU,NVDA,KO,PYPL,SNAP,MCD,WMT,BABA,PEP,Nifty
2019-12-11,1408.2353515625,1883.37744140625,1873.2816162109375,649.3466796875,1683.312744140625,524.5015258789062,1181.175537109375,299.35858154296875,197.78704833984375,95.17402648925781,90.16768646240234,119.51000213623047,54.34764099121094,47.262168884277344,107.75,15.350000381469727,177.9386444091797,111.00350189208984,198.15626525878906,120.63668823242188,12086.7001953125
2019-12-12,1413.4630126953125,1864.007568359375,1870.39306640625,632.2810668945312,1712.306884765625,526.2709350585938,1195.56298828125,308.0196838378906,198.57786560058594,93.61258697509766,89.77876281738281,118.52999877929688,53.974098205566406,47.12977600097656,108.01000213623047,15.25,177.41860961914062,111.31194305419922,197.3471221923828,120.56570434570312,12053.9501953125
2019-12-13,1426.7125244140625,1910.448486328125,1869.3214111328125,640.5662231445312,1689.500732421875,527.9421997070312,1219.4798583984375,318.2598876953125,201.1168212890625,94.05872344970703,89.84597778320312,117.44000244140625,52.108882904052734,47.43868637084961,106.20999908447266,14.600000381469727,178.0572052001953,111.4895248413086,193.70606994628906,120.61009216308594,12165.0
2019-12-16,1412.02099609375,1961.6402587890625,1840.0172119140625,642.9977416992188,1700.6793212890625,530.1048583984375,1217.3309326171875,317.5899963378906,197.20433044433594,93.38953399658203,88.78966522216797,114.80000305175781,51.712921142578125,47.482818603515625,105.58999633789062,14.920000076293945,176.1779327392578,110.91937255859375,192.3147735595703,120.23725128173828,12221.650390625
2019-12-17,1408.505859375,1996.8743896484375,1827.531494140625,657.1365356445312,1710.011474609375,531.9727172851562,1231.2979736328125,318.5948486328125,200.65896606445312,93.16645050048828,89.99964141845703,114.20999908447266,52.15121078491211,47.915279388427734,105.0,15.0,177.26348876953125,110.93806457519531,191.170166015625,121.87047576904297,12259.7001953125
2019-12-18,1420.358154296875,1999.45703125,1796.969482421875,659.6130981445312,1721.0400390625,532.2184448242188,1232.606201171875,312.9005126953125,204.0719451904297,93.01775360107422,91.98747253417969,116.75,51.98187255859375,47.82701873779297,104.58999633789062,14.680000305175781,177.1723175048828,111.40751647949219,197.3471221923828,121.86601257324219,12271.7998046875
2019-12-19,1451.093505859375,2055.998046875,1817.98095703125,658.1720581054688,1726.18017578125,531.0387573242188,1225.5057373046875,314.0489807128906,203.40597534179688,93.46387481689453,93.1494369506836,115.8499984741211,52.836036682128906,48.030006408691406,104.33999633789062,14.739999771118164,178.21231079101562,112.45905303955078,199.21205139160156,122.7777328491211,12262.75
2019-12-20,1441.3140869140625,2050.32568359375,1810.52685546875,658.8025512695312,1689.4508056640625,536.8386840820312,1225.319091796875,323.3321533203125,200.74220275878906,93.054931640625,92.79411315917969,115.05999755859375,52.836036682128906,47.72111129760742,103.77999877929688,14.229999542236328,177.60105895996094,112.06471252441406,196.10385131835938,122.59898376464844,12214.5498046875
2019-12-23,1416.3472900390625,2058.4423828125,1817.328857421875,662.81005859375,1701.62744140625,532.1200561523438,1225.03857421875,318.1163330078125,198.86920166015625,92.68315124511719,93.1590576171875,114.77999877929688,53.28676986694336,47.45633316040039,103.62000274658203,14.09000015258789,177.84735107421875,111.85816955566406,197.79115295410156,121.8034439086914,12126.5498046875
2019-12-24,1393.859130859375,2043.5924072265625,1813.6015625,660.468505859375,1708.2646484375,531.9234619140625,1215.4625244140625,317.2071533203125,198.74436950683594,93.68694305419922,93.32230377197266,116.37000274658203,54.12350082397461,47.615203857421875,105.51000213623047,14.229999542236328,177.63755798339844,111.72673797607422,201.9255828857422,122.54534149169922,12245.7998046875
